"";"date";"temperature";"humidity";"ID"
"2093";"2005-09-23";16,8375;83,875;2005
"2094";"2005-09-24";18,3875;88,5;2005
"2095";"2005-09-25";18,6875;88,75;2005
"2096";"2005-09-26";NA;NA;2005
"2097";"2005-09-27";NA;NA;2005
"2098";"2005-09-28";19,7625;72;2005
"2099";"2005-09-29";19,7375;54,25;2005
"2100";"2005-09-30";19,7;48,25;2005
"2101";"2005-10-01";18,9;60,25;2005
"2102";"2005-10-02";16,3;48,75;2005
"2103";"2005-10-03";14,7625;52,125;2005
"2104";"2005-10-04";15,1875;67,875;2005
"2105";"2005-10-05";14,8375;73,875;2005
"2106";"2005-10-06";15,4625;73,125;2005
"2107";"2005-10-07";14,6125;78,25;2005
"2108";"2005-10-08";15,0125;86,125;2005
"2109";"2005-10-09";15,35;88,75;2005
"2110";"2005-10-10";17;88,25;2005
"2111";"2005-10-11";17,15;82,75;2005
"2112";"2005-10-12";17,9875;79,125;2005
"2113";"2005-10-13";18,2875;66,625;2005
"2114";"2005-10-14";17,05;83;2005
"2115";"2005-10-15";17,575;92,625;2005
"2116";"2005-10-16";18,0375;89,75;2005
"2117";"2005-10-17";17,2375;91,625;2005
"2118";"2005-10-18";16,825;87,875;2005
"2119";"2005-10-19";16,0625;94,375;2005
"2120";"2005-10-20";17,7875;90,25;2005
"2121";"2005-10-21";18,075;92,875;2005
"2122";"2005-10-22";18,2875;90,125;2005
"2123";"2005-10-23";18,225;82,875;2005
"2124";"2005-10-24";15,825;82,25;2005
"2125";"2005-10-25";16,7375;93,5;2005
"2126";"2005-10-26";16,825;94,875;2005
"2127";"2005-10-27";18,8875;91,75;2005
"2128";"2005-10-28";18,65;92,375;2005
"2129";"2005-10-29";18,7375;89,75;2005
"2130";"2005-10-30";18,2125;89,625;2005
"2131";"2005-10-31";18,2;88,375;2005
"2132";"2005-11-01";15,7;82,25;2005
"2133";"2005-11-02";14,3375;86,75;2005
"2134";"2005-11-03";18,0625;91,375;2005
"2135";"2005-11-04";17,3125;83,875;2005
"2136";"2005-11-05";13,575;64,875;2005
"2137";"2005-11-06";11,5375;64,75;2005
"2138";"2005-11-07";10,1875;82,375;2005
"2139";"2005-11-08";12,675;86;2005
"2140";"2005-11-09";14,625;91,625;2005
"2141";"2005-11-10";13,4375;77,375;2005
"2142";"2005-11-11";11,8625;80,375;2005
"2143";"2005-11-12";14,225;87,875;2005
"2144";"2005-11-13";14,1875;88,5;2005
"2145";"2005-11-14";12,7875;86,125;2005
"2146";"2005-11-15";12,4;83,5;2005
"2147";"2005-11-16";12,75;74,75;2005
"2148";"2005-11-17";10,8625;51,625;2005
"2149";"2005-11-18";5,91250000000002;57,625;2005
"2150";"2005-11-19";6,97500000000002;51;2005
"2151";"2005-11-20";6,38750000000002;64;2005
"2152";"2005-11-21";6,53750000000002;68,375;2005
"2153";"2005-11-22";7,50000000000002;56,75;2005
"2154";"2005-11-23";4,10000000000002;56,5;2005
"2155";"2005-11-24";3,10000000000002;60,5;2005
"2156";"2005-11-25";6,46250000000002;75;2005
"2157";"2005-11-26";4,73750000000003;71;2005
"2158";"2005-11-27";4,52500000000003;68,875;2005
"2159";"2005-11-28";3,82500000000003;78,75;2005
"2160";"2005-11-29";5,67500000000003;80;2005
"2161";"2005-11-30";5,91250000000002;63;2005
"2162";"2005-12-01";3,21250000000002;73,125;2005
"2163";"2005-12-02";13,1625;77,125;2005
"2164";"2005-12-03";9,42500000000002;71,875;2005
"2165";"2005-12-04";8,06250000000001;81,625;2005
"2166";"2005-12-05";9,50000000000003;73,625;2005
"2167";"2005-12-06";7,45000000000002;68,625;2005
"2168";"2005-12-07";7,40000000000003;62,875;2005
"2169";"2005-12-08";6,43750000000001;81,375;2005
"2170";"2005-12-09";9,10000000000003;60,375;2005
"2171";"2005-12-10";5,85000000000002;59;2005
"2172";"2005-12-11";2,82500000000002;66,125;2005
"2173";"2005-12-12";2,28750000000002;69,75;2005
"2174";"2005-12-13";3,52500000000003;67,625;2005
"2175";"2005-12-14";3,58750000000002;65,875;2005
"2176";"2005-12-15";3,77500000000002;64,625;2005
"2177";"2005-12-16";6,42500000000002;66,125;2005
"2178";"2005-12-17";9,60000000000002;50,875;2005
"2179";"2005-12-18";3,58750000000003;46;2005
"2180";"2005-12-19";1,58750000000003;58;2005
"2181";"2005-12-20";2,22500000000002;71,75;2005
"2182";"2005-12-21";1,41250000000001;77,25;2005
"2183";"2005-12-22";1,58750000000003;70,5;2005
"2184";"2005-12-23";1,90000000000003;74,875;2005
"2185";"2005-12-24";5,61250000000002;75,5;2005
"2186";"2005-12-25";7,33750000000003;73,125;2005
"2187";"2005-12-26";3,82500000000002;65,125;2005
"2188";"2005-12-27";1,47500000000003;59,875;2005
"2189";"2005-12-28";1,36250000000002;49,75;2005
"2190";"2005-12-29";-0,112499999999969;49,625;2005
"2191";"2005-12-30";-1,89999999999998;70,25;2005
"2192";"2005-12-31";1,71250000000002;93,75;2005
"2193";"2006-01-01";8,51250000000002;71,875;2006
"2194";"2006-01-02";9,17500000000003;54,5;2006
"2195";"2006-01-03";6,32500000000002;50,75;2006
"2196";"2006-01-04";4,05000000000003;56,125;2006
"2197";"2006-01-05";1,08750000000003;77,875;2006
"2198";"2006-01-06";5,57500000000002;94,625;2006
"2199";"2006-01-07";6,51250000000002;85;2006
"2200";"2006-01-08";7,11250000000002;82;2006
"2201";"2006-01-09";6,40000000000002;76,875;2006
"2202";"2006-01-10";5,51250000000002;84,25;2006
"2203";"2006-01-11";3,15000000000003;79,375;2006
"2204";"2006-01-12";3,68750000000002;76,625;2006
"2205";"2006-01-13";5,30000000000002;79,125;2006
"2206";"2006-01-14";4,82500000000002;77,625;2006
"2207";"2006-01-15";4,70000000000002;78,625;2006
"2208";"2006-01-16";4,38750000000002;91,75;2006
"2209";"2006-01-17";6,06250000000002;89,875;2006
"2210";"2006-01-18";9,32500000000002;77,375;2006
"2211";"2006-01-19";9,78750000000002;71,25;2006
"2212";"2006-01-20";5,83750000000002;88,625;2006
"2213";"2006-01-21";8,78750000000003;71,875;2006
"2214";"2006-01-22";7,31250000000002;53,75;2006
"2215";"2006-01-23";4,65000000000003;58,625;2006
"2216";"2006-01-24";3,70000000000002;71,625;2006
"2217";"2006-01-25";3,90000000000003;78,625;2006
"2218";"2006-01-26";3,80000000000002;64,75;2006
"2219";"2006-01-27";2,42500000000002;74;2006
"2220";"2006-01-28";6,68750000000002;92,625;2006
"2221";"2006-01-29";8,47500000000002;92,125;2006
"2222";"2006-01-30";8,55000000000003;83,5;2006
"2223";"2006-01-31";8,11250000000002;74,75;2006
"2224";"2006-02-01";6,58750000000001;77;2006
"2225";"2006-02-02";4,25000000000002;82,75;2006
"2226";"2006-02-03";2,90000000000002;78,875;2006
"2227";"2006-02-04";2,47500000000002;67,5;2006
"2228";"2006-02-05";2,32500000000001;56,625;2006
"2229";"2006-02-06";3,90000000000003;61,375;2006
"2230";"2006-02-07";5,15000000000002;66,375;2006
"2231";"2006-02-08";4,78750000000002;66,875;2006
"2232";"2006-02-09";7,72500000000002;58;2006
"2233";"2006-02-10";5,93750000000004;48,25;2006
"2234";"2006-02-11";4,60000000000003;49,125;2006
"2235";"2006-02-12";5,38750000000002;52,25;2006
"2236";"2006-02-13";5,88750000000002;61,25;2006
"2237";"2006-02-14";5,82500000000002;79,875;2006
"2238";"2006-02-15";5,30000000000002;95,125;2006
"2239";"2006-02-16";12,7;74,2;2006
"2240";"2006-02-17";10,925;68,625;2006
"2241";"2006-02-18";9,02500000000002;82,375;2006
"2242";"2006-02-19";11;79,25;2006
"2243";"2006-02-20";9,06250000000001;70,375;2006
"2244";"2006-02-21";7,02500000000003;80,75;2006
"2245";"2006-02-22";7,95000000000002;87,5;2006
"2246";"2006-02-23";7,42500000000001;70,375;2006
"2247";"2006-02-24";6,27500000000001;59;2006
"2248";"2006-02-25";5,40000000000003;68,125;2006
"2249";"2006-02-26";6,36250000000002;77,375;2006
"2250";"2006-02-27";5,38750000000002;52,5;2006
"2251";"2006-02-28";3,68750000000002;49,375;2006
"2252";"2006-03-01";6,48750000000003;48,125;2006
"2253";"2006-03-02";6,47500000000002;57,25;2006
"2254";"2006-03-03";8,85000000000002;78,25;2006
"2255";"2006-03-04";9,03750000000003;88,75;2006
"2256";"2006-03-05";7,51250000000002;66,875;2006
"2257";"2006-03-06";8,28750000000003;40,125;2006
"2258";"2006-03-07";8,33750000000002;46;2006
"2259";"2006-03-08";11,2125;69,375;2006
"2260";"2006-03-09";15,275;60,125;2006
"2261";"2006-03-10";10,2;60,125;2006
"2262";"2006-03-11";8,72500000000004;59,5;2006
"2263";"2006-03-12";7,17500000000002;37;2006
"2264";"2006-03-13";4,05000000000002;33,5;2006
"2265";"2006-03-14";4,88750000000002;56;2006
"2266";"2006-03-15";6,67500000000003;62;2006
"2267";"2006-03-16";8,53750000000003;55,875;2006
"2268";"2006-03-17";8,15000000000003;72;2006
"2269";"2006-03-18";9,67500000000003;80,5;2006
"2270";"2006-03-19";9,03750000000003;82,625;2006
"2271";"2006-03-20";10,3625;88,375;2006
"2272";"2006-03-21";12,1875;94,625;2006
"2273";"2006-03-22";13,2625;76,875;2006
"2274";"2006-03-23";13,0375;66,875;2006
"2275";"2006-03-24";12,8;88,5;2006
"2276";"2006-03-25";14,425;82,25;2006
"2277";"2006-03-26";12,6375;89,375;2006
"2278";"2006-03-27";13,6;91,875;2006
"2279";"2006-03-28";14,125;69,25;2006
"2280";"2006-03-29";12,6625;66,75;2006
"2281";"2006-03-30";11,775;84,125;2006
"2282";"2006-03-31";15,6875;71,875;2006
"2283";"2006-04-01";12,95;84,125;2006
"2284";"2006-04-02";14,975;69,5;2006
"2285";"2006-04-03";15,75;48,75;2006
"2286";"2006-04-04";12,5625;60,25;2006
"2287";"2006-04-05";13,7875;82,375;2006
"2288";"2006-04-06";10,9875;54,875;2006
"2289";"2006-04-07";11,2875;58;2006
"2290";"2006-04-08";11,75;85,5;2006
"2291";"2006-04-09";14,25;93,25;2006
"2292";"2006-04-10";12,5;67,5;2006
"2293";"2006-04-11";11,6375;37,125;2006
"2294";"2006-04-12";12,175;47,25;2006
"2295";"2006-04-13";15,3375;46,625;2006
"2296";"2006-04-14";14,1875;68,875;2006
"2297";"2006-04-15";13,8875;89,75;2006
"2298";"2006-04-16";16,2;69,25;2006
"2299";"2006-04-17";17,275;53,625;2006
"2300";"2006-04-18";17,075;45,125;2006
"2301";"2006-04-19";14,4125;59,75;2006
"2302";"2006-04-20";14,6;66,75;2006
"2303";"2006-04-21";14,5125;87,875;2006
"2304";"2006-04-22";15,825;80,5;2006
"2305";"2006-04-23";14,7625;77,625;2006
"2306";"2006-04-24";16,6375;65,75;2006
"2307";"2006-04-25";18,8375;58,5;2006
"2308";"2006-04-26";19,575;62;2006
"2309";"2006-04-27";19,6625;50,5;2006
"2310";"2006-04-28";18,4625;48,25;2006
"2311";"2006-04-29";16,725;38,25;2006
"2312";"2006-04-30";13,175;41,625;2006
"2313";"2006-05-01";14,2;57,25;2006
"2314";"2006-05-02";15,5625;81;2006
"2315";"2006-05-03";15,8857142857143;68,8571428571429;2006
"2316";"2006-05-04";17,4;62,5;2006
"2317";"2006-05-05";18,2125;62,75;2006
"2318";"2006-05-06";16,7125;73;2006
"2319";"2006-05-07";17,0625;82,25;2006
"2320";"2006-05-08";15,0125;82,5;2006
"2321";"2006-05-09";15,9125;49,875;2006
"2322";"2006-05-10";15,025;56,625;2006
"2323";"2006-05-11";14,3875;67,625;2006
"2324";"2006-05-12";14,4375;82,375;2006
"2325";"2006-05-13";14,6625;87,5;2006
"2326";"2006-05-14";18,05;67,125;2006
"2327";"2006-05-15";17,3;79,75;2006
"2328";"2006-05-16";18,1375;78,25;2006
"2329";"2006-05-17";19,4375;75,875;2006
"2330";"2006-05-18";19,525;88;2006
"2331";"2006-05-19";20,2875;49;2006
"2332";"2006-05-20";18,3125;66,75;2006
"2333";"2006-05-21";19,2;69,875;2006
"2334";"2006-05-22";19,0875;82,875;2006
"2335";"2006-05-23";18,675;47,125;2006
"2336";"2006-05-24";19,3625;37,875;2006
"2337";"2006-05-25";20,6375;42,25;2006
"2338";"2006-05-26";23,4375;47,625;2006
"2339";"2006-05-27";24,825;51,875;2006
"2340";"2006-05-28";26,95;45,75;2006
"2341";"2006-05-29";23,975;47,375;2006
"2342";"2006-05-30";17,925;35,125;2006
"2343";"2006-05-31";15,5;32,125;2006
"2344";"2006-06-01";17,1875;35,25;2006
"2345";"2006-06-02";17,5375;32,75;2006
"2346";"2006-06-03";19,3;31,75;2006
"2347";"2006-06-04";22,15;34,625;2006
"2348";"2006-06-05";20,8375;46,125;2006
"2349";"2006-06-06";22,2375;44,75;2006
"2350";"2006-06-07";19,2;58;2006
"2351";"2006-06-08";18,4875;67,25;2006
"2352";"2006-06-09";18,2375;59,75;2006
"2353";"2006-06-10";19,075;63,125;2006
"2354";"2006-06-11";18,9125;69,875;2006
"2355";"2006-06-12";20,2375;68,25;2006
"2356";"2006-06-13";19,6625;60,75;2006
"2357";"2006-06-14";19,35;69,375;2006
"2358";"2006-06-15";20,45;57;2006
"2359";"2006-06-16";22,1142857142857;67,8571428571429;2006
"2360";"2006-06-17";22,9375;75,375;2006
"2361";"2006-06-18";23,0875;65,25;2006
"2362";"2006-06-19";22,5125;77,625;2006
"2363";"2006-06-20";24,625;64,75;2006
"2364";"2006-06-21";25,55;56,625;2006
"2365";"2006-06-22";28,3375;40,5;2006
"2366";"2006-06-23";24,5625;53,5;2006
"2367";"2006-06-24";23,925;69,5;2006
"2368";"2006-06-25";24,6125;64,125;2006
"2369";"2006-06-26";24,8625;61,375;2006
"2370";"2006-06-27";24,8625;71,125;2006
"2371";"2006-06-28";27,2;54,5;2006
"2372";"2006-06-29";28,5625;47,25;2006
"2373";"2006-06-30";28,175;48,125;2006
"2374";"2006-07-01";27,725;47,5;2006
"2375";"2006-07-02";25,925;63,75;2006
"2376";"2006-07-03";24,65;80,625;2006
"2377";"2006-07-04";25,375;70,875;2006
"2378";"2006-07-05";25,0125;81,25;2006
"2379";"2006-07-06";26,8;48,625;2006
"2380";"2006-07-07";25,9875;49;2006
"2381";"2006-07-08";25,9375;52,25;2006
"2382";"2006-07-09";25,2875;58;2006
"2383";"2006-07-10";27,2;54,875;2006
"2384";"2006-07-11";26,35;61,875;2006
"2385";"2006-07-12";28,9375;58,875;2006
"2386";"2006-07-13";27,975;51,625;2006
"2387";"2006-07-14";27,2875;59,125;2006
"2388";"2006-07-15";26,975;64;2006
"2389";"2006-07-16";27,6375;57,25;2006
"2390";"2006-07-17";27,175;62;2006
"2391";"2006-07-18";26,475;80,25;2006
"2392";"2006-07-19";26,3125;79,25;2006
"2393";"2006-07-20";26,6375;76,125;2006
"2394";"2006-07-21";26,3;75,375;2006
"2395";"2006-07-22";27,1125;72,25;2006
"2396";"2006-07-23";30,75;51,625;2006
"2397";"2006-07-24";29,6625;51,375;2006
"2398";"2006-07-25";27,7625;74,875;2006
"2399";"2006-07-26";27,4125;78,125;2006
"2400";"2006-07-27";27;82,75;2006
"2401";"2006-07-28";27,5125;55,75;2006
"2402";"2006-07-29";28,1625;49,625;2006
"2403";"2006-07-30";28,4;54,125;2006
"2404";"2006-07-31";28,6;56,75;2006
"2405";"2006-08-01";28,075;41;2006
"2406";"2006-08-02";25,675;40,875;2006
"2407";"2006-08-03";24,9875;50;2006
"2408";"2006-08-04";24,725;40,25;2006
"2409";"2006-08-05";24,625;36,625;2006
"2410";"2006-08-06";25,3125;37,125;2006
"2411";"2006-08-07";26,725;33,625;2006
"2412";"2006-08-08";26,8875;34,625;2006
"2413";"2006-08-09";26,4125;37;2006
"2414";"2006-08-10";25,975;33,625;2006
"2415";"2006-08-11";24,425;32,75;2006
"2416";"2006-08-12";21,95;42,125;2006
"2417";"2006-08-13";21,6875;43,375;2006
"2418";"2006-08-14";20,5625;51,375;2006
"2419";"2006-08-15";18,3;70,875;2006
"2420";"2006-08-16";19,875;83,25;2006
"2421";"2006-08-17";21,3625;92,875;2006
"2422";"2006-08-18";20,15;72,5;2006
"2423";"2006-08-19";22,1;80,25;2006
"2424";"2006-08-20";24,025;53,375;2006
"2425";"2006-08-21";24,2125;43,5;2006
"2426";"2006-08-22";23,4;52,875;2006
"2427";"2006-08-23";22,8125;62,125;2006
"2428";"2006-08-24";23,1375;60,5;2006
"2429";"2006-08-25";19,2875;68,375;2006
"2430";"2006-08-26";22,9875;56,5;2006
"2431";"2006-08-27";22,9625;44,75;2006
"2432";"2006-08-28";22,5875;58,25;2006
"2433";"2006-08-29";23,25;52,75;2006
"2434";"2006-08-30";21,2;40,375;2006
"2435";"2006-08-31";20,9875;38,125;2006
"2436";"2006-09-01";18,125;69;2006
"2437";"2006-09-02";18,2625;88,5;2006
"2438";"2006-09-03";22,0375;75,375;2006
"2439";"2006-09-04";20,15;91,125;2006
"2440";"2006-09-05";21,0625;90,5;2006
"2441";"2006-09-06";21,575;91,125;2006
"2442";"2006-09-07";21,625;91,625;2006
"2443";"2006-09-08";24,025;73;2006
"2444";"2006-09-09";23,15;66,5;2006
"2445";"2006-09-10";22,6625;64,375;2006
"2446";"2006-09-11";22,1;62,5;2006
"2447";"2006-09-12";21,4875;76,625;2006
"2448";"2006-09-13";21,0875;83,125;2006
"2449";"2006-09-14";20,65;91;2006
"2450";"2006-09-15";17,65;79,25;2006
"2451";"2006-09-16";19,2375;66,625;2006
"2452";"2006-09-17";21,7;58,375;2006
"2453";"2006-09-18";22,1625;54,25;2006
"2454";"2006-09-19";22,1125;51,25;2006
"2455";"2006-09-20";20,0625;70,5;2006
"2456";"2006-09-21";20,05;89;2006
"2457";"2006-09-22";21,0375;87,375;2006
"2458";"2006-09-23";21,6375;83,875;2006
"2459";"2006-09-24";19,5625;88,5;2006
"2460";"2006-09-25";18,2;70,25;2006
"2461";"2006-09-26";20,525;50,25;2006
"2462";"2006-09-27";19,4625;60,625;2006
"2463";"2006-09-28";18,1;77,125;2006
"2464";"2006-09-29";18,8375;89,625;2006
"2465";"2006-09-30";20,6375;95,875;2006
"2466";"2006-10-01";21,3625;94,5;2006
"2467";"2006-10-02";21,15;95;2006
"2468";"2006-10-03";20,8625;74;2006
"2469";"2006-10-04";17,2625;66,625;2006
"2470";"2006-10-05";17,675;55,5;2006
"2471";"2006-10-06";17,4375;71;2006
"2472";"2006-10-07";18,75;68;2006
"2473";"2006-10-08";15,875;75,375;2006
"2474";"2006-10-09";16,55;85,5;2006
"2475";"2006-10-10";17,125;82,25;2006
"2476";"2006-10-11";17,3625;90,125;2006
"2477";"2006-10-12";16,25;89,5;2006
"2478";"2006-10-13";17,5625;76,125;2006
"2479";"2006-10-14";17,0625;77;2006
"2480";"2006-10-15";17,0875;81,25;2006
"2481";"2006-10-16";16,725;79,125;2006
"2482";"2006-10-17";15,7;81,375;2006
"2483";"2006-10-18";18,1875;80,75;2006
"2484";"2006-10-19";18,475;87,25;2006
"2485";"2006-10-20";17,5625;88,625;2006
"2486";"2006-10-21";17,1;88;2006
"2487";"2006-10-22";17,4125;94,75;2006
"2488";"2006-10-23";20,3375;90,75;2006
"2489";"2006-10-24";18,625;71,375;2006
"2490";"2006-10-25";17,2625;89;2006
"2491";"2006-10-26";19,2375;80,875;2006
"2492";"2006-10-27";19,7125;80,875;2006
"2493";"2006-10-28";19,4;84,375;2006
"2494";"2006-10-29";19,5375;72,5;2006
"2495";"2006-10-30";18,675;61,875;2006
"2496";"2006-10-31";15,15;81,125;2006
"2497";"2006-11-01";14,6875;69,625;2006
"2498";"2006-11-02";11,8625;29,125;2006
"2499";"2006-11-03";9,22500000000002;36,125;2006
"2500";"2006-11-04";10,025;54,375;2006
"2501";"2006-11-05";10,3875;61,625;2006
"2502";"2006-11-06";8,57500000000002;69,5;2006
"2503";"2006-11-07";10,775;81,875;2006
"2504";"2006-11-08";14,625;86,5;2006
"2505";"2006-11-09";14,9125;86,5;2006
"2506";"2006-11-10";13,3;64,25;2006
"2507";"2006-11-11";12,15;73,875;2006
"2508";"2006-11-12";16,4875;55,875;2006
"2509";"2006-11-13";13,55;59,25;2006
"2510";"2006-11-14";12,0375;80,25;2006
"2511";"2006-11-15";15,3625;90;2006
"2512";"2006-11-16";17,4875;92,375;2006
"2513";"2006-11-17";15,95;95,125;2006
"2514";"2006-11-18";11,8375;91,125;2006
"2515";"2006-11-19";12,2625;87,125;2006
"2516";"2006-11-20";10,7125;76,75;2006
"2517";"2006-11-21";12,125;83,5;2006
"2518";"2006-11-22";11,85;61,75;2006
"2519";"2006-11-23";11,1125;85,125;2006
"2520";"2006-11-24";15,875;86,375;2006
"2521";"2006-11-25";17,65;91,125;2006
"2522";"2006-11-26";16,85;88,25;2006
"2523";"2006-11-27";16,8;90,75;2006
"2524";"2006-11-28";16,8571428571429;90,7142857142857;2006
"2525";"2006-11-29";13,4125;73,375;2006
"2526";"2006-11-30";10,825;78,25;2006
"2527";"2006-12-01";11,7875;90,875;2006
"2528";"2006-12-02";15,4;89,5;2006
"2529";"2006-12-03";13,3375;92,25;2006
"2530";"2006-12-04";14,5875;83,25;2006
"2531";"2006-12-05";14,2125;90,25;2006
"2532";"2006-12-06";13,7285714285715;70,1428571428571;2006
"2533";"2006-12-07";9,42500000000002;71;2006
"2534";"2006-12-08";11,4375;79,125;2006
"2535";"2006-12-09";9,21250000000002;66,375;2006
"2536";"2006-12-10";7,35000000000003;67,375;2006
"2537";"2006-12-11";4,65000000000003;74,375;2006
"2538";"2006-12-12";4,42500000000001;81,375;2006
"2539";"2006-12-13";7,50000000000002;68,875;2006
"2540";"2006-12-14";6,25000000000002;73,375;2006
"2541";"2006-12-15";8,86250000000001;73,375;2006
"2542";"2006-12-16";11,45;94,375;2006
"2543";"2006-12-17";8,71250000000002;90,375;2006
"2544";"2006-12-18";6,93750000000002;62,875;2006
"2545";"2006-12-19";4,66250000000002;63,375;2006
"2546";"2006-12-20";4,05000000000002;71,75;2006
"2547";"2006-12-21";3,58750000000002;67,5;2006
"2548";"2006-12-22";3,21250000000003;72,375;2006
"2549";"2006-12-23";2,58750000000002;74,625;2006
"2550";"2006-12-24";2,03750000000003;78,125;2006
"2551";"2006-12-25";1,40000000000003;74,125;2006
"2552";"2006-12-26";2,38750000000002;71,125;2006
"2553";"2006-12-27";2,72500000000002;80,625;2006
"2554";"2006-12-28";4,21250000000003;89,25;2006
"2555";"2006-12-29";6,32500000000002;83;2006
"2556";"2006-12-30";9,61250000000003;90,375;2006
"2557";"2006-12-31";10,875;92,75;2006
"2558";"2007-01-01";11,95;83,375;2007
"2559";"2007-01-02";10,7375;55,75;2007
"2560";"2007-01-03";9,10000000000002;57,75;2007
"2561";"2007-01-04";8,78750000000002;75;2007
"2562";"2007-01-05";11,6125;60,75;2007
"2563";"2007-01-06";7,90000000000002;83,5;2007
"2564";"2007-01-07";9,62500000000002;89,875;2007
"2565";"2007-01-08";11,0625;86,875;2007
"2566";"2007-01-09";12,225;87,625;2007
"2567";"2007-01-10";12,4375;94,25;2007
"2568";"2007-01-11";12,4875;71,5;2007
"2569";"2007-01-12";14,275;64,625;2007
"2570";"2007-01-13";9,66250000000002;79,125;2007
"2571";"2007-01-14";9,15000000000003;82;2007
"2572";"2007-01-15";9,98750000000003;81,125;2007
"2573";"2007-01-16";11,0125;92,5;2007
"2574";"2007-01-17";10,8;92,625;2007
"2575";"2007-01-18";8,01250000000003;97,875;2007
"2576";"2007-01-19";17,3375;61,375;2007
"2577";"2007-01-20";11,6125;78,75;2007
"2578";"2007-01-21";11,7625;69,5;2007
"2579";"2007-01-22";7,65000000000002;80,625;2007
"2580";"2007-01-23";6,70000000000002;71,5;2007
"2581";"2007-01-24";3,12500000000004;48,5;2007
"2582";"2007-01-25";-0,0374999999999801;55,25;2007
"2583";"2007-01-26";0,912500000000023;51,375;2007
"2584";"2007-01-27";3,22500000000002;45,25;2007
"2585";"2007-01-28";4,33750000000002;62,25;2007
"2586";"2007-01-29";3,62500000000002;65,625;2007
"2587";"2007-01-30";5,58750000000003;73,125;2007
"2588";"2007-01-31";6,42500000000002;76,125;2007
"2589";"2007-02-01";5,33750000000003;71;2007
"2590";"2007-02-02";7,60000000000002;74,375;2007
"2591";"2007-02-03";7,45000000000002;71,5;2007
"2592";"2007-02-04";7,37500000000002;77,875;2007
"2593";"2007-02-05";7,51250000000002;89;2007
"2594";"2007-02-06";9,53750000000002;82;2007
"2595";"2007-02-07";8,51250000000002;80;2007
"2596";"2007-02-08";8,51250000000002;87,5;2007
"2597";"2007-02-09";8,65000000000003;77,125;2007
"2598";"2007-02-10";9,98750000000002;67,375;2007
"2599";"2007-02-11";12,35;67,375;2007
"2600";"2007-02-12";10,65;79,25;2007
"2601";"2007-02-13";10,8625;57,5;2007
"2602";"2007-02-14";8,06250000000002;75,875;2007
"2603";"2007-02-15";12,25;45,75;2007
"2604";"2007-02-16";8,9714285714286;70,5714285714286;2007
"2605";"2007-02-17";11,4875;79,5;2007
"2606";"2007-02-18";8,96250000000003;89,25;2007
"2607";"2007-02-19";9,50000000000002;83,625;2007
"2608";"2007-02-20";8,66250000000002;88;2007
"2609";"2007-02-21";8,15000000000003;87,5;2007
"2610";"2007-02-22";9,55000000000003;91,75;2007
"2611";"2007-02-23";10,3625;88,375;2007
"2612";"2007-02-24";12,1625;83,75;2007
"2613";"2007-02-25";11,825;77,375;2007
"2614";"2007-02-26";11,475;56,875;2007
"2615";"2007-02-27";13,2375;61,875;2007
"2616";"2007-02-28";15,075;64;2007
"2617";"2007-03-01";13,0625;65,625;2007
"2618";"2007-03-02";15,7;64,875;2007
"2619";"2007-03-03";16,4125;69,25;2007
"2620";"2007-03-04";14,425;70,5;2007
"2621";"2007-03-05";13,65;71,375;2007
"2622";"2007-03-06";10,6625;82,375;2007
"2623";"2007-03-07";11,275;77,75;2007
"2624";"2007-03-08";13,0375;58,625;2007
"2625";"2007-03-09";12,6;47,875;2007
"2626";"2007-03-10";12,6;27,875;2007
"2627";"2007-03-11";10,55;50;2007
"2628";"2007-03-12";9,65000000000003;66,75;2007
"2629";"2007-03-13";10,725;64,5;2007
"2630";"2007-03-14";13,925;56;2007
"2631";"2007-03-15";12,6;70,5;2007
"2632";"2007-03-16";13,375;77,375;2007
"2633";"2007-03-17";14,45;58,25;2007
"2634";"2007-03-18";12,725;62,75;2007
"2635";"2007-03-19";9,80000000000002;56,625;2007
"2636";"2007-03-20";7,50000000000003;38,375;2007
"2637";"2007-03-21";8,31250000000003;35,5;2007
"2638";"2007-03-22";7,73750000000002;40,5;2007
"2639";"2007-03-23";9,32500000000002;38,125;2007
"2640";"2007-03-24";9,63750000000001;49,625;2007
"2641";"2007-03-25";8,80000000000003;63,75;2007
"2642";"2007-03-26";8,20000000000002;74,25;2007
"2643";"2007-03-27";9,81250000000002;79;2007
"2644";"2007-03-28";10,8;75,125;2007
"2645";"2007-03-29";13,55;64,25;2007
"2646";"2007-03-30";11,525;54,375;2007
"2647";"2007-03-31";6,80000000000002;74,75;2007
"2648";"2007-04-01";11,0625;84,75;2007
"2649";"2007-04-02";12,8625;77,25;2007
"2650";"2007-04-03";13,225;77,625;2007
"2651";"2007-04-04";11,5625;60,625;2007
"2652";"2007-04-05";13,15;68,75;2007
"2653";"2007-04-06";13,6875;66,25;2007
"2654";"2007-04-07";12,2375;81,125;2007
"2655";"2007-04-08";11,925;86,75;2007
"2656";"2007-04-09";13,3125;85;2007
"2657";"2007-04-10";13,0125;85,625;2007
"2658";"2007-04-11";13,55;83,75;2007
"2659";"2007-04-12";14,2875;84,5;2007
"2660";"2007-04-13";13,9625;93,25;2007
"2661";"2007-04-14";16,3;85,375;2007
"2662";"2007-04-15";17,2375;80,125;2007
"2663";"2007-04-16";19,575;73,875;2007
