"";"date";"temperature";"humidity";"ID"
"1282";"07-05";22,5125;46,5;2003
"1283";"07-06";22,525;52,25;2003
"1284";"07-07";24,8125;49;2003
"1285";"07-08";26,35;47,75;2003
"1286";"07-09";26,1142857142857;45,7142857142857;2003
"1287";"07-10";27,2375;42,125;2003
"1288";"07-11";27,975;45,25;2003
"1289";"07-12";27,725;44,625;2003
"1290";"07-13";24,525;79,5;2003
"1291";"07-14";24,4875;84,125;2003
"1292";"07-15";24,7375;84,5;2003
"1293";"07-16";27,175;62,375;2003
"1294";"07-17";25,1125;48,875;2003
"1295";"07-18";25,7625;39,625;2003
"1296";"07-19";23,6625;68,75;2003
"1297";"07-20";24,85;86,75;2003
"1298";"07-21";25,9125;80,5;2003
"1299";"07-22";27,175;68;2003
"1300";"07-23";27,55;55,75;2003
"1301";"07-24";27,2125;46,75;2003
"1302";"07-25";25,0375;58,375;2003
"1303";"07-26";25,4875;78,875;2003
"1304";"07-27";26,225;80,75;2003
"1305";"07-28";26,75;34,375;2003
"1306";"07-29";27,3;29,75;2003
"1307";"07-30";27,3125;42;2003
"1308";"07-31";26,9428571428572;36,4285714285714;2003
"1309";"08-01";26,6125;38,125;2003
"1310";"08-02";27,575;45,75;2003
"1311";"08-03";25,625;64,125;2003
"1312";"08-04";26,9875;55,625;2003
"1313";"08-05";28,075;48,875;2003
"1314";"08-06";27,8;54,25;2003
"1315";"08-07";28,2625;49,125;2003
"1316";"08-08";28,125;46,625;2003
"1317";"08-09";27,55;54;2003
"1318";"08-10";26,2;69,375;2003
"1319";"08-11";27,55;64;2003
"1320";"08-12";27,8375;69,375;2003
"1321";"08-13";27,7875;69,375;2003
"1322";"08-14";28,475;59,875;2003
"1323";"08-15";27,75;60;2003
"1324";"08-16";26,775;72,125;2003
"1325";"08-17";24;86,125;2003
"1326";"08-18";24,25;76,5;2003
"1327";"08-19";26,6;62,875;2003
"1328";"08-20";26,3875;60,5;2003
"1329";"08-21";25,225;62,5;2003
"1330";"08-22";26,6125;54,625;2003
"1331";"08-23";25,85;64,75;2003
"1332";"08-24";26,1125;76;2003
"1333";"08-25";27,325;55,25;2003
"1334";"08-26";27,5125;53;2003
"1335";"08-27";26,1375;62,625;2003
"1336";"08-28";26,425;86,375;2003
"1337";"08-29";26,6875;60,875;2003
"1338";"08-30";24,7;55,375;2003
"1339";"08-31";22,3875;52,75;2003
"1340";"09-01";21,2125;40,375;2003
"1341";"09-02";20,3375;35,625;2003
"1342";"09-03";20,4;46,5;2003
"1343";"09-04";20,225;61,625;2003
"1344";"09-05";18,7375;71,25;2003
"1345";"09-06";19,625;78,5;2003
"1346";"09-07";19,05;82;2003
"1347";"09-08";18,975;70,375;2003
"1348";"09-09";20,8125;58;2003
"1349";"09-10";22,0125;40,875;2003
"1350";"09-11";22,5;50,25;2003
"1351";"09-12";23,1875;45,875;2003
"1352";"09-13";23,0875;44;2003
"1353";"09-14";21,125;49,25;2003
"1354";"09-15";19,0875;61,75;2003
"1355";"09-16";17,25;70,8333333333333;2003
"1356";"09-17";19,55;63,25;2003
"1357";"09-18";19,175;75,25;2003
"1358";"09-19";18,25;70,25;2003
"1359";"09-20";18,975;82,375;2003
"1360";"09-21";21,0125;84,875;2003
"1361";"09-22";18,3125;95;2003
"1362";"09-23";19,325;73,375;2003
"1363";"09-24";17,675;49;2003
"1364";"09-25";17,975;66,25;2003
"1365";"09-26";18,6125;83,375;2003
"1366";"09-27";18,7125;89;2003
"1367";"09-28";17,825;93,625;2003
"1368";"09-29";18,0125;77,375;2003
"1369";"09-30";16,075;82,375;2003
"1370";"10-01";21,025;86,625;2003
"1371";"10-02";21,2;91,5;2003
"1372";"10-03";21,9375;71,75;2003
"1373";"10-04";19,25;60,5;2003
"1374";"10-05";14,15;49,5;2003
"1375";"10-06";13,85;47;2003
"1376";"10-07";15,8125;58,375;2003
"1377";"10-08";17,375;53,75;2003
"1378";"10-09";20,15;53,75;2003
"1379";"10-10";17,15;63,875;2003
"1380";"10-11";16,525;75,625;2003
"1381";"10-12";18,1125;89,625;2003
"1382";"10-13";17,875;88,375;2003
"1383";"10-14";18,4375;76,375;2003
"1384";"10-15";17,725;77,25;2003
"1385";"10-16";15,4125;71,5;2003
"1386";"10-17";13,5125;71,875;2003
"1387";"10-18";13,15;70;2003
"1388";"10-19";14,1625;87,5;2003
"1389";"10-20";16,05;76,75;2003
"1390";"10-21";13,15;57;2003
"1391";"10-22";10,2125;68,375;2003
"1392";"10-23";10,675;68,875;2003
"1393";"10-24";9,08750000000002;57,375;2003
"1394";"10-25";6,30000000000003;49,125;2003
"1395";"10-26";5,35000000000002;75,625;2003
"1396";"10-27";9,18750000000004;74,875;2003
"1397";"10-28";10,95;75,75;2003
"1398";"10-29";13;72,625;2003
"1399";"10-30";10,775;79,25;2003
"1400";"10-31";14,8;82,75;2003
"1401";"11-01";11,8875;72,375;2003
"1402";"11-02";12,9625;62,125;2003
"1403";"11-03";11,175;82,5;2003
"1404";"11-04";13,4625;67,375;2003
"1405";"11-05";12,2375;71;2003
"1406";"11-06";10,6875;77,125;2003
"1407";"11-07";8,28333333333336;86,6666666666667;2003
"1408";"11-08";9,18000000000002;85;2003
"1409";"11-09";12,475;90,625;2003
"1410";"11-10";13,5375;85,25;2003
"1411";"11-11";11,375;89,75;2003
"1412";"11-12";12,1375;96,75;2003
"1413";"11-13";13,0125;79,625;2003
"1414";"11-14";9,16250000000002;85,75;2003
"1415";"11-15";10,3125;91,75;2003
"1416";"11-16";13,6625;92,5;2003
"1417";"11-17";12,35;80,375;2003
"1418";"11-18";9,20000000000002;72,5;2003
"1419";"11-19";10,325;83,125;2003
"1420";"11-20";10,725;88;2003
"1421";"11-21";13,15;91,375;2003
"1422";"11-22";15,3125;92,125;2003
"1423";"11-23";16,2125;85,125;2003
"1424";"11-24";13,725;91;2003
"1425";"11-25";10,225;87,25;2003
"1426";"11-26";10,15;79;2003
"1427";"11-27";10,2625;70,25;2003
"1428";"11-28";9,71250000000002;49,375;2003
"1429";"11-29";6,77500000000002;66,5;2003
"1430";"11-30";9,27500000000001;95,375;2003
"1431";"12-01";13,2125;92,5;2003
"1432";"12-02";10,1875;95,75;2003
"1433";"12-03";12,5125;85,25;2003
"1434";"12-04";12,3857142857143;76,7142857142857;2003
"1435";"12-05";10,8375;85,5;2003
"1436";"12-06";10,0625;82,125;2003
"1437";"12-07";7,31250000000002;80;2003
"1438";"12-08";7,57500000000002;69,5;2003
"1439";"12-09";5,05000000000003;78,125;2003
"1440";"12-10";6,33750000000001;77,625;2003
"1441";"12-11";5,32500000000002;83,75;2003
"1442";"12-12";9,90000000000003;80,625;2003
"1443";"12-13";11,6125;82,125;2003
"1444";"12-14";14,6125;58;2003
"1445";"12-15";9,12500000000003;48,625;2003
"1446";"12-16";5,63750000000002;48,75;2003
"1447";"12-17";6,37500000000001;66,875;2003
"1448";"12-18";10,775;87,625;2003
"1449";"12-19";9,72500000000003;91,5;2003
"1450";"12-20";7,50000000000002;91,75;2003
"1451";"12-21";10,3625;78,125;2003
"1452";"12-22";6,71250000000003;53,125;2003
"1453";"12-23";4,23750000000003;46,25;2003
"1454";"12-24";3,66250000000002;69,875;2003
"1455";"12-25";3,12500000000002;73,375;2003
"1456";"12-26";3,97500000000002;75,375;2003
"1457";"12-27";8,55000000000003;86,375;2003
"1458";"12-28";10,7;72,2857142857143;2003
"1459";"12-29";6,35000000000002;54,5;2003
"1460";"12-30";5,81250000000001;73,25;2003
"1461";"12-31";4,37500000000003;60,625;2003
"1462";"01-01";3,07500000000002;77;2004
"1463";"01-02";7,42500000000003;63,25;2004
"1464";"01-03";2,95000000000002;64,75;2004
"1465";"01-04";1,27500000000003;59,375;2004
"1466";"01-05";4,60000000000002;62,125;2004
"1467";"01-06";3,05000000000001;73,75;2004
"1468";"01-07";4,27500000000002;81,375;2004
"1469";"01-08";6,02500000000002;82,625;2004
"1470";"01-09";6,90000000000002;93,875;2004
"1471";"01-10";8,95000000000003;83,75;2004
"1472";"01-11";10,4875;85,75;2004
"1473";"01-12";13,3375;75;2004
"1474";"01-13";15,475;71,125;2004
"1475";"01-14";12,8625;65,25;2004
"1476";"01-15";8,75000000000003;51,875;2004
"1477";"01-16";6,21250000000002;72,875;2004
"1478";"01-17";10,05;77,25;2004
"1479";"01-18";8,20000000000002;55,5;2004
"1480";"01-19";6,57500000000002;42,125;2004
"1481";"01-20";10,15;56,875;2004
"1482";"01-21";12,3625;56,25;2004
"1483";"01-22";9,20000000000003;70;2004
"1484";"01-23";7,16250000000003;83,875;2004
"1485";"01-24";6,15000000000002;88,75;2004
"1486";"01-25";7,60000000000002;58,375;2004
"1487";"01-26";4,56250000000001;92,25;2004
"1488";"01-27";6,32500000000003;60,625;2004
"1489";"01-28";5,48750000000002;51,125;2004
"1490";"01-29";3,65000000000003;54,125;2004
"1491";"01-30";1,90000000000001;62;2004
"1492";"01-31";8,33750000000002;91,625;2004
"1493";"02-01";9,51250000000002;91,5;2004
"1494";"02-02";6,26250000000002;95,25;2004
"1495";"02-03";6,41250000000002;97,875;2004
"1496";"02-04";7,40000000000003;94,625;2004
"1497";"02-05";7,98750000000003;89,625;2004
"1498";"02-06";6,91250000000002;97;2004
"1499";"02-07";11,0375;72,75;2004
"1500";"02-08";9,53750000000002;55,625;2004
"1501";"02-09";8,08750000000002;49,625;2004
"1502";"02-10";7,50000000000002;39,25;2004
"1503";"02-11";6,85000000000002;61,625;2004
"1504";"02-12";10,35;54,625;2004
"1505";"02-13";7,78750000000002;69,25;2004
"1506";"02-14";6,56250000000003;79,375;2004
"1507";"02-15";7,36250000000003;72,75;2004
"1508";"02-16";6,48750000000003;67,125;2004
"1509";"02-17";7,60000000000002;69,375;2004
"1510";"02-18";7,85000000000003;67;2004
"1511";"02-19";5,42500000000002;54,25;2004
"1512";"02-20";4,53750000000003;86,125;2004
"1513";"02-21";11,4375;85,5;2004
"1514";"02-22";12,0875;84,125;2004
"1515";"02-23";8,10000000000002;64;2004
"1516";"02-24";5,15000000000002;40,875;2004
"1517";"02-25";5,17500000000003;59,5;2004
"1518";"02-26";6,41250000000003;71,75;2004
"1519";"02-27";3,22500000000002;51,25;2004
"1520";"02-28";4,03750000000003;54,125;2004
"1521";"02-29";4,23750000000002;44;2004
"1522";"03-01";3,87500000000002;41,625;2004
"1523";"03-02";4,80000000000002;41,75;2004
"1524";"03-03";7,71250000000003;50;2004
"1525";"03-04";9,48750000000003;48;2004
"1526";"03-05";13,3125;69,5;2004
"1527";"03-06";9,86250000000003;92;2004
"1528";"03-07";8,45000000000002;61,375;2004
"1529";"03-08";7,86250000000002;52,375;2004
"1530";"03-09";7,85000000000003;45;2004
"1531";"03-10";4,85000000000003;62,25;2004
"1532";"03-11";4,60000000000002;55;2004
"1533";"03-12";8,93750000000003;82,75;2004
"1534";"03-13";10,5;81;2004
"1535";"03-14";10,025;90,5;2004
"1536";"03-15";10,7;84,875;2004
"1537";"03-16";12,0375;75,75;2004
"1538";"03-17";12,0125;75,25;2004
"1539";"03-18";10,7625;86,625;2004
"1540";"03-19";12,7625;71,75;2004
"1541";"03-20";15,8;63,625;2004
"1542";"03-21";14,55;58,625;2004
"1543";"03-22";11,0875;51,25;2004
"1544";"03-23";9,83750000000003;45,875;2004
"1545";"03-24";9,33750000000002;43,25;2004
"1546";"03-25";9,31250000000002;44;2004
"1547";"03-26";7,93750000000002;51,5;2004
"1548";"03-27";6,57500000000002;50,25;2004
"1549";"03-28";8,72857142857145;61,2857142857143;2004
"1550";"03-29";12,8833333333334;55;2004
"1551";"03-30";11,2625;77,25;2004
"1552";"03-31";12,4125;86,5;2004
"1553";"04-01";12,4875;89,875;2004
"1554";"04-02";12,3125;93,75;2004
"1555";"04-03";12,675;66;2004
"1556";"04-04";13,325;68,375;2004
"1557";"04-05";16,175;50,375;2004
"1558";"04-06";12,7375;57,625;2004
"1559";"04-07";12,4;49,625;2004
"1560";"04-08";10,1;56,5;2004
"1561";"04-09";9,86250000000003;59,125;2004
"1562";"04-10";10,125;51,75;2004
"1563";"04-11";11,8;47,125;2004
"1564";"04-12";11,5375;61,875;2004
"1565";"04-13";14,0125;42;2004
"1566";"04-14";12,075;59,125;2004
"1567";"04-15";12;81,875;2004
"1568";"04-16";11,5;84,75;2004
"1569";"04-17";13,525;72,625;2004
"1570";"04-18";11,875;74;2004
"1571";"04-19";11,1875;60,5;2004
"1572";"04-20";14,5125;63,5;2004
"1573";"04-21";13,6875;77,25;2004
"1574";"04-22";13,475;88,25;2004
"1575";"04-23";17,4125;61,75;2004
"1576";"04-24";18,175;54,875;2004
"1577";"04-25";16,2875;49,25;2004
"1578";"04-26";14,35;73,125;2004
"1579";"04-27";14,2875;77,75;2004
"1580";"04-28";14,75;79,625;2004
"1581";"04-29";13,35;94,75;2004
"1582";"04-30";12,2625;81,875;2004
"1583";"05-01";11,3375;81,25;2004
"1584";"05-02";14,95;88,25;2004
"1585";"05-03";13,375;87,875;2004
"1586";"05-04";15,0125;72,625;2004
"1587";"05-05";12,35;64,875;2004
"1588";"05-06";12,2125;56,5;2004
"1589";"05-07";11,75;59;2004
"1590";"05-08";13,425;53,25;2004
"1591";"05-09";13,8375;57,5;2004
"1592";"05-10";13,2125;64,5;2004
"1593";"05-11";13,7625;71,125;2004
"1594";"05-12";16,275;71,125;2004
"1595";"05-13";16,925;49,75;2004
"1596";"05-14";16,8125;56,375;2004
"1597";"05-15";17,9625;56;2004
"1598";"05-16";21,1625;51,375;2004
"1599";"05-17";18,2875;69;2004
"1600";"05-18";17,25;74,5;2004
"1601";"05-19";18,2625;73,625;2004
"1602";"05-20";17,9875;80,625;2004
"1603";"05-21";16,8875;75,25;2004
"1604";"05-22";18,025;70,75;2004
"1605";"05-23";17,9125;43,25;2004
"1606";"05-24";17;56,875;2004
"1607";"05-25";16,925;65,25;2004
"1608";"05-26";17,1375;59,125;2004
"1609";"05-27";19,525;62,875;2004
"1610";"05-28";20,6375;54,625;2004
"1611";"05-29";20,1625;45,875;2004
"1612";"05-30";18,125;77,75;2004
"1613";"05-31";20,4625;61,7142857142857;2004
"1614";"06-01";21,0875;65,5;2004
"1615";"06-02";22,875;45,875;2004
"1616";"06-03";20,925;39;2004
"1617";"06-04";22,6;41,875;2004
"1618";"06-05";23,65;42,75;2004
"1619";"06-06";22,2375;49,5;2004
"1620";"06-07";20,8875;62,75;2004
"1621";"06-08";20,9125;60,125;2004
"1622";"06-09";21,0375;61,625;2004
"1623";"06-10";20,2625;70,375;2004
"1624";"06-11";20,2875;80,125;2004
"1625";"06-12";25,5;58,875;2004
"1626";"06-13";22,0875;36,375;2004
"1627";"06-14";20,775;49,25;2004
"1628";"06-15";20,2875;69;2004
"1629";"06-16";25,1625;50,75;2004
"1630";"06-17";25,275;39,25;2004
"1631";"06-18";27;35,25;2004
"1632";"06-19";21,175;51,375;2004
"1633";"06-20";21,475;39,625;2004
"1634";"06-21";19,275;59,25;2004
"1635";"06-22";19,7375;91,75;2004
"1636";"06-23";21,3625;81,625;2004
"1637";"06-24";24,5;46,625;2004
"1638";"06-25";22,3875;59,5;2004
"1639";"06-26";22,4875;67,5;2004
"1640";"06-27";22,3625;81,25;2004
"1641";"06-28";26,2375;68,75;2004
"1642";"06-29";27,25;41,5;2004
"1643";"06-30";24,6875;47;2004
"1644";"07-01";26,3375;48,375;2004
"1645";"07-02";24,7875;34,875;2004
"1646";"07-03";23,4375;39,375;2004
"1647";"07-04";22,925;48,5;2004
"1648";"07-05";22,4;78,375;2004
"1649";"07-06";22,9625;80;2004
"1650";"07-07";22,8;81,625;2004
"1651";"07-08";23,6;59,75;2004
"1652";"07-09";21,1;44,3333333333333;2004
"1653";"07-10";21,4833333333333;52,6666666666667;2004
"1654";"07-11";22,575;35,875;2004
"1655";"07-12";21,45;42,125;2004
"1656";"07-13";22,3875;40,25;2004
"1657";"07-14";22,5;38,625;2004
"1658";"07-15";22,9;49,75;2004
"1659";"07-16";20,925;85;2004
"1660";"07-17";21,3875;74,625;2004
"1661";"07-18";21,525;70,25;2004
"1662";"07-19";23,15;72,125;2004
"1663";"07-20";23,7125;78;2004
"1664";"07-21";23,1;84,625;2004
"1665";"07-22";23,375;80,875;2004
"1666";"07-23";25,175;74,75;2004
"1667";"07-24";28,9875;45,125;2004
"1668";"07-25";27,9875;31,375;2004
"1669";"07-26";26,975;30,625;2004
"1670";"07-27";25,55;40,25;2004
"1671";"07-28";23,3875;53,75;2004
"1672";"07-29";22,35;79,125;2004
"1673";"07-30";25,8125;65;2004
"1674";"07-31";24,5125;70,625;2004
"1675";"08-01";24,5375;81,375;2004
"1676";"08-02";25,5375;79,125;2004
"1677";"08-03";26,775;65,75;2004
"1678";"08-04";23,7125;68,875;2004
"1679";"08-05";24,6625;58,25;2004
"1680";"08-06";24,4375;57,125;2004
"1681";"08-07";23,45;75,375;2004
"1682";"08-08";24,1375;86,375;2004
"1683";"08-09";24,7;83;2004
"1684";"08-10";24,2375;91,625;2004
"1685";"08-11";25,075;79,625;2004
"1686";"08-12";25,5;69,5;2004
"1687";"08-13";24,575;46,75;2004
"1688";"08-14";23,9625;53,25;2004
"1689";"08-15";24,7875;51,875;2004
"1690";"08-16";22,5;78,875;2004
"1691";"08-17";23,025;88,25;2004
"1692";"08-18";23,125;89,75;2004
"1693";"08-19";24,55;90,875;2004
"1694";"08-20";23,875;56,375;2004
"1695";"08-21";21,5375;48,625;2004
"1696";"08-22";19,8125;53,875;2004
"1697";"08-23";21,075;84,375;2004
"1698";"08-24";22,9625;79,375;2004
"1699";"08-25";22,3;55,625;2004
"1700";"08-26";22,0375;50,125;2004
"1701";"08-27";21,45;53,75;2004
"1702";"08-28";21,6125;58,625;2004
"1703";"08-29";21,1125;67,375;2004
"1704";"08-30";23,6;57;2004
"1705";"08-31";21,7625;57,375;2004
"1706";"09-01";20,4375;59,125;2004
"1707";"09-02";20,9625;79,75;2004
"1708";"09-03";22,4875;73,75;2004
"1709";"09-04";24,45;70,125;2004
"1710";"09-05";23,4625;75,5;2004
"1711";"09-06";22,225;76,25;2004
"1712";"09-07";22,075;67,875;2004
"1713";"09-08";22,0125;57,25;2004
"1714";"09-09";20,2714285714286;70,2857142857143;2004
"1715";"09-10";21,8;81,375;2004
"1716";"09-11";22,1375;86,75;2004
"1717";"09-12";21,5;79,75;2004
"1718";"09-13";21,125;75,75;2004
"1719";"09-14";19,0125;95;2004
"1720";"09-15";19,8625;65,25;2004
"1721";"09-16";18,6875;50,375;2004
"1722";"09-17";18,1;63,625;2004
"1723";"09-18";18,2;73,75;2004
"1724";"09-19";20,475;67,5;2004
"1725";"09-20";20,7375;59,625;2004
"1726";"09-21";20,0375;55,625;2004
"1727";"09-22";20,1875;48,25;2004
"1728";"09-23";20,625;55,75;2004
"1729";"09-24";20,5125;51,625;2004
"1730";"09-25";16,65;42,125;2004
"1731";"09-26";17,75;43,125;2004
"1732";"09-27";17,925;60,5;2004
"1733";"09-28";17,7;68;2004
"1734";"09-29";16,55;78,625;2004
"1735";"09-30";16,5375;83,875;2004
"1736";"10-01";17,3375;84,375;2004
"1737";"10-02";18,075;79,375;2004
"1738";"10-03";19,0125;71,875;2004
"1739";"10-04";19,2;88,25;2004
"1740";"10-05";19,6375;88,25;2004
"1741";"10-06";20,8375;90,5;2004
"1742";"10-07";20,5625;87;2004
"1743";"10-08";20,975;87,5;2004
"1744";"10-09";21,05;90,125;2004
"1745";"10-10";18,65;84,25;2004
"1746";"10-11";16,25;83,375;2004
"1747";"10-12";15,9125;81,625;2004
"1748";"10-13";15,15;86,625;2004
"1749";"10-14";16,225;73;2004
"1750";"10-15";14,2875;64,625;2004
"1751";"10-16";NA;NA;2004
"1752";"10-17";13,9;67,6666666666667;2004
"1753";"10-18";12,2375;85,875;2004
"1754";"10-19";19,175;87,75;2004
"1755";"10-20";19,7;87,625;2004
"1756";"10-21";20,7375;77,375;2004
"1757";"10-22";18,3125;90;2004
"1758";"10-23";17,675;89,125;2004
"1759";"10-24";19,3375;89,5;2004
"1760";"10-25";19,1625;87,25;2004
"1761";"10-26";14,4;81,875;2004
"1762";"10-27";13,0375;87,125;2004
"1763";"10-28";18,25;85,125;2004
"1764";"10-29";15,55;75,875;2004
"1765";"10-30";11,7875;81,875;2004
"1766";"10-31";12,525;90;2004
"1767";"11-01";12,825;85,125;2004
"1768";"11-02";12,2125;85,5;2004
"1769";"11-03";16,075;90,5;2004
"1770";"11-04";16,8125;96,875;2004
"1771";"11-05";16,95;79;2004
"1772";"11-06";12,3625;61;2004
"1773";"11-07";11,625;54,875;2004
"1774";"11-08";11,3875;53,5;2004
"1775";"11-09";8,26250000000003;67,5;2004
"1776";"11-10";6,68750000000003;55,125;2004
"1777";"11-11";7,26250000000002;60,125;2004
"1778";"11-12";9,05000000000003;59,125;2004
"1779";"11-13";9,18750000000001;53,125;2004
"1780";"11-14";9,16250000000002;33,25;2004
"1781";"11-15";5,02500000000003;52,375;2004
"1782";"11-16";6,65000000000002;63;2004
"1783";"11-17";8,40000000000003;69;2004
"1784";"11-18";7,93750000000001;74,625;2004
"1785";"11-19";11,475;65,125;2004
"1786";"11-20";7,76250000000002;54,5;2004
"1787";"11-21";8,15000000000001;70,75;2004
"1788";"11-22";8,18750000000003;85,625;2004
"1789";"11-23";10,7625;70,875;2004
"1790";"11-24";8,85000000000002;73,5;2004
"1791";"11-25";8,27500000000001;81,875;2004
"1792";"11-26";11,15;87,375;2004
"1793";"11-27";9,85000000000002;79,875;2004
"1794";"11-28";8,23750000000002;86,25;2004
"1795";"11-29";8,92500000000003;75;2004
"1796";"11-30";4,68750000000002;86,375;2004
"1797";"12-01";8,45000000000002;90,625;2004
"1798";"12-02";13,55;78,5;2004
"1799";"12-03";10,5625;77,75;2004
"1800";"12-04";9,27500000000003;76,375;2004
"1801";"12-05";8,06250000000001;71,25;2004
"1802";"12-06";6,67500000000002;70,625;2004
"1803";"12-07";6,95000000000002;81,375;2004
"1804";"12-08";7,53750000000002;84,125;2004
"1805";"12-09";8,68750000000003;77;2004
"1806";"12-10";7,98750000000003;84;2004
"1807";"12-11";6,78750000000002;77,125;2004
"1808";"12-12";6,81250000000002;74,125;2004
"1809";"12-13";7,03750000000004;70,75;2004
"1810";"12-14";6,73750000000002;74,625;2004
"1811";"12-15";7,83750000000003;89,75;2004
"1812";"12-16";9,60000000000001;94,25;2004
"1813";"12-17";11,175;69;2004
"1814";"12-18";10,0875;51;2004
"1815";"12-19";11,625;75,125;2004
"1816";"12-20";8,57500000000003;67,25;2004
"1817";"12-21";3,11250000000003;58,25;2004
"1818";"12-22";1,93750000000002;65,5;2004
"1819";"12-23";10,3375;64,125;2004
"1820";"12-24";11,275;67,875;2004
"1821";"12-25";6,98750000000002;85,625;2004
"1822";"12-26";6,30000000000001;70,125;2004
"1823";"12-27";7,18750000000003;49,125;2004
"1824";"12-28";5,12500000000001;62,5;2004
"1825";"12-29";8,12500000000002;42,25;2004
"1826";"12-30";6,23750000000003;49,25;2004
"1827";"12-31";5,86250000000003;67,375;2004
"1828";"01-01";9,72500000000002;72,625;2005
"1829";"01-02";11,5375;62,875;2005
"1830";"01-03";8,07500000000002;51,25;2005
"1831";"01-04";4,43750000000003;67,5;2005
"1832";"01-05";3,51250000000002;77,125;2005
"1833";"01-06";10,7625;65,375;2005
"1834";"01-07";8,02500000000002;77,75;2005
"1835";"01-08";9,08750000000001;84,5;2005
"1836";"01-09";4,62500000000002;89,375;2005
"1837";"01-10";7,81250000000002;87,875;2005
"1838";"01-11";8,11250000000003;85,125;2005
"1839";"01-12";7,90000000000002;82,25;2005
"1840";"01-13";8,27500000000003;71,125;2005
"1841";"01-14";5,38750000000001;63,75;2005
"1842";"01-15";5,76250000000002;67,625;2005
"1843";"01-16";7,23750000000003;77,625;2005
"1844";"01-17";6,41250000000002;83,625;2005
"1845";"01-18";6,52500000000003;80,125;2005
"1846";"01-19";8,74285714285717;45;2005
"1847";"01-20";10,0375;67,625;2005
"1848";"01-21";13,9125;54,375;2005
"1849";"01-22";13,725;60,25;2005
"1850";"01-23";10,525;72,875;2005
"1851";"01-24";4,25000000000003;48,875;2005
"1852";"01-25";2,55000000000001;33;2005
"1853";"01-26";1,38750000000001;35,25;2005
"1854";"01-27";-0,0749999999999815;41,875;2005
"1855";"01-28";0,425000000000018;54,375;2005
"1856";"01-29";1,85000000000003;44,25;2005
"1857";"01-30";1,57500000000002;37,875;2005
"1858";"01-31";4,23750000000001;54,125;2005
"1859";"02-01";7,63750000000003;53,125;2005
"1860";"02-02";7,80000000000002;43,25;2005
"1861";"02-03";7,71250000000003;48,25;2005
"1862";"02-04";5,88750000000002;62,375;2005
"1863";"02-05";6,22500000000002;77,875;2005
"1864";"02-06";6,72500000000002;83,75;2005
"1865";"02-07";7,51250000000003;64,5;2005
"1866";"02-08";7,75000000000004;65,75;2005
"1867";"02-09";6,77500000000002;75,5;2005
"1868";"02-10";7,77500000000001;72,5;2005
"1869";"02-11";9,58750000000003;66,125;2005
"1870";"02-12";13,3125;71,75;2005
"1871";"02-13";10,7875;61,125;2005
"1872";"02-14";7,36250000000002;39,625;2005
"1873";"02-15";5,67500000000002;38,75;2005
"1874";"02-16";4,52500000000002;39,75;2005
"1875";"02-17";3,45000000000002;43,5;2005
"1876";"02-18";1,70000000000002;51,375;2005
"1877";"02-19";4,00000000000002;54,8571428571429;2005
"1878";"02-20";5,07500000000002;38,625;2005
"1879";"02-21";4,45000000000002;46,375;2005
"1880";"02-22";2,23750000000003;53,125;2005
"1881";"02-23";2,46250000000002;45,375;2005
"1882";"02-24";0,600000000000023;56,625;2005
"1883";"02-25";2,01250000000003;50,625;2005
"1884";"02-26";3,23750000000003;52,75;2005
"1885";"02-27";2,87500000000002;43,5;2005
"1886";"02-28";-0,362499999999969;35,25;2005
"1887";"03-01";0,40000000000002;42,625;2005
"1888";"03-02";1,06250000000002;50,375;2005
"1889";"03-03";5,20000000000002;56,125;2005
"1890";"03-04";5,15000000000003;47,375;2005
"1891";"03-05";4,38750000000002;52,625;2005
"1892";"03-06";4,72500000000002;43,875;2005
"1893";"03-07";2,98000000000003;30,4;2005
"1894";"03-08";7,62500000000001;41,625;2005
"1895";"03-09";7,50000000000003;45;2005
"1896";"03-10";6,90000000000002;53,5;2005
"1897";"03-11";6,18750000000002;52,625;2005
"1898";"03-12";6,16250000000002;60,125;2005
"1899";"03-13";8,01250000000002;59,875;2005
"1900";"03-14";7,70000000000002;75,25;2005
"1901";"03-15";9,38750000000002;84,375;2005
"1902";"03-16";10,3125;81,875;2005
"1903";"03-17";10,075;79,875;2005
"1904";"03-18";10,8125;89,25;2005
"1905";"03-19";10,0125;93,75;2005
"1906";"03-20";10,1375;87,375;2005
"1907";"03-21";12,175;83,25;2005
"1908";"03-22";12,6;78;2005
"1909";"03-23";11,1125;85,625;2005
"1910";"03-24";13,3875;87,75;2005
"1911";"03-25";12,0875;88,25;2005
"1912";"03-26";12,7375;95;2005
"1913";"03-27";14,475;73,375;2005
"1914";"03-28";15,3875;57,375;2005
"1915";"03-29";13,55;68,5;2005
"1916";"03-30";14,6375;59,625;2005
"1917";"03-31";15,175;53;2005
"1918";"04-01";12,65;72,125;2005
"1919";"04-02";13,125;68,125;2005
"1920";"04-03";12,8375;66,625;2005
"1921";"04-04";12,2;73,875;2005
"1922";"04-05";12,45;78,75;2005
"1923";"04-06";12,175;86,5;2005
"1924";"04-07";14,1125;87,125;2005
"1925";"04-08";13,3142857142857;66,7142857142857;2005
"1926";"04-09";9,48750000000002;40,875;2005
"1927";"04-10";11,4875;33;2005
"1928";"04-11";14,8;38,1666666666667;2005
"1929";"04-12";13,4875;47,5;2005
"1930";"04-13";14,8875;51,75;2005
"1931";"04-14";13,2;74,75;2005
